book,region,id_name,territory_name,territory_name_old,capital_name,capital_lat_long,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,source,table_on_wikipedia
NO,Preussen,Pomesanien (Hochstift),Pomesanien (Hochstift),Pomesanien,Riesenburg,"53.7559° N, 19.2045° E",,,,bishopric,1243,1587,lutheran,1525,,,,https://de.wikipedia.org/wiki/Pomesanien#Bistum_Pomesanien,n
NO,Preussen,Samland (Hochstift),Samland (Hochstift),Samland,Fischhausen,"60.3584° N, 28.6307° E",principality,1243,1525,bishopric,1243,1525,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Samland,n
NO,Preussen,Samland (Hochstift),Samland (Hochstift),Samland,Fischhausen,"60.3584° N, 28.6307° E",principality,1243,1525,bishopric,1243,1525,lutheran,1525,,,,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Samland,n
NO,Schleswig-Holstein,Lübeck (Hochstift),Lübeck (Hochstift),Lübeck,Eutin,"54.1330° N, 10.6095° E
",principality,1180,1804,bishopric,1180,1804,Roman-catholic,,1545,,,https://de.wikipedia.org/wiki/Hochstift_L%C3%BCbeck,y
NO,Schleswig-Holstein,Lübeck (Hochstift),Lübeck (Hochstift),Lübeck,Eutin,"54.1330° N, 10.6095° E
",principality,1180,1804,bishopric,1180,1804,lutheran,1545,,,,https://de.wikipedia.org/wiki/Hochstift_L%C3%BCbeck,y
NO,Schleswig-Holstein,Lübeck,Lübeck,Lübeck,Lübeck,"53.8655° N, 10.6866° E",imperial city,1226,1806,,,,Roman-catholic,,1524,,,https://de.wikipedia.org/wiki/L%C3%BCbeck#Die_Zeit_der_Hanse,n
NO,Schleswig-Holstein,Lübeck,Lübeck,Lübeck,Lübeck,"53.8655° N, 10.6866° E",imperial city,1226,1806,,,,lutheran,1524,,,,https://de.wikipedia.org/wiki/L%C3%BCbeck#Die_Zeit_der_Hanse,n
NO,Schleswig-Holstein,Holstein-Pinneberg,Holstein-Pinneberg,Holstein-Pinnenberg,Pinneberg,"53.6545° N, 9.7938° E",county,1290,1640,,,,Roman-catholic,,1561,,,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
NO,Schleswig-Holstein,Holstein-Pinneberg,Holstein-Pinneberg,Holstein-Pinnenberg,Pinneberg,"53.6545° N, 9.7938° E",county,1290,1640,,,,lutheran,1561,1601,,,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
NO,Schleswig-Holstein,Holstein-Pinneberg,Holstein-Pinneberg,Holstein-Pinnenberg,Pinneberg,"53.6545° N, 9.7938° E",county,1290,1640,,,,calvinist,1601,,,,https://de.wikipedia.org/wiki/Holstein-Pinneberg,y
NO,Schleswig-Holstein,Sachsen-Lauenburg,Sachsen-Lauenburg,Sachsen-Lauenburg,Lauenburg,"53.3763° N, 10.5497° E",duchy,1296,1876,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Lauenburg,y
NO,Schleswig-Holstein,Sachsen-Lauenburg,Sachsen-Lauenburg,Sachsen-Lauenburg,Lauenburg,"53.3763° N, 10.5497° E",duchy,1296,1876,,,,lutheran,1525,,,,https://de.wikipedia.org/wiki/Herzogtum_Sachsen-Lauenburg,y
NW,Braunschweig,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,Wolfenbüttel,"52.1640° N, 10.5408° E",principality,1269,1807,,,,Roman-catholic,,1568,SL,1542,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,Braunschweig-Wolfenbüttel,Wolfenbüttel,"52.1640° N, 10.5408° E",principality,1269,1807,,,,lutheran,1568,,SL,1542,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Calenberg,Braunschweig-Calenberg,Braunschweig-Calenberg,Calenberg,"51.4671° N, 9.1639° E",principality,1432,1495,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Lüneburg,Braunschweig-Lüneburg,Braunschweig-Lüneburg,Celle,"52.6176° N, 10.0629° E",principality,1269,1705,,,,Roman-catholic,,1526,SL,1531,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Lüneburg,Braunschweig-Lüneburg,Braunschweig-Lüneburg,Celle,"52.6176° N, 10.0629° E",principality,1269,1705,,,,lutheran,1526,,SL,1531,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,Salzderhelden,"51.7980° N, 9.9251° E",principality,1291,1617,,,,Roman-catholic,,1526,SL,1531,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,Braunschweig-Grubenhagen,Salzderhelden,"51.7980° N, 9.9251° E",principality,1291,1617,,,,lutheran,1526,,SL,1531,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Göttingen,Braunschweig-Göttingen,Braunschweig-Göttingen,Göttingen,"51.5413° N, 9.9158° E",principality,1345,1495,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Calenberg-Göttingen,Braunschweig-Calenberg-Göttingen,Braunschweig-Calenberg-Göttingen,Calenberg,"51.4671° N, 9.1639° E",principality,1495,1665,,,,Roman-catholic,,1540,CL,,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Calenberg-Göttingen,Braunschweig-Calenberg-Göttingen,Braunschweig-Calenberg-Göttingen,Calenberg,"51.4671° N, 9.1639° E",principality,1495,1665,,,,lutheran,1540,,CL,,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Braunschweig-Calenberg-Göttingen-Grubenhagen,Braunschweig-Calenberg-Göttingen-Grubenhagen,Braunschweig-Calenberg-Göttingen-Gruebenhagen,Calenberg,"51.4671° N, 9.1639° E",principality,1665,1692,,,,lutheran,,,,,https://de.wikipedia.org/wiki/Herzogtum_Braunschweig-L%C3%BCneburg,y
NW,Braunschweig,Goslar,Goslar,Goslar,Goslar,"51.9060° N, 10.4290° E",free imperial city,1290,1802,,,,Roman-catholic,,1526,SL,1532,https://de.wikipedia.org/wiki/Goslar#Reichsstadt,n
NW,Braunschweig,Goslar,Goslar,Goslar,Goslar,"51.9060° N, 10.4290° E",free imperial city,1290,1802,,,,lutheran,1526,,SL,1532,https://de.wikipedia.org/wiki/Goslar#Reichsstadt,n
NW,Braunschweig,Spiegelberg,Spiegelberg,Spiegelberg,Coppenbrügge,"52.1181° N, 9.5464° E",county of the empire,1281,1819,,,,Roman-catholic,,1540?,,,https://de.wikipedia.org/wiki/Grafen_von_Spiegelberg,n
NW,Braunschweig,Spiegelberg,Spiegelberg,Spiegelberg,Coppenbrügge,"52.1181° N, 9.5464° E",county of the empire,1281,1819,,,,lutheran?,1540?,,,,https://de.wikipedia.org/wiki/Grafen_von_Spiegelberg,n
NW,Braunschweig,Hildesheim,Hildesheim,Hildesheim,Hildesheim,"52.1548° N, 9.9580° E",principality,1235,1802,bishopric,815,1802,Roman-catholic,,1541,SL,1543,https://de.wikipedia.org/wiki/Hochstift_Hildesheim,y
NW,Braunschweig,Hildesheim,Hildesheim,Hildesheim,Hildesheim,"52.1548° N, 9.9580° E",principality,1235,1802,bishopric,815,1802,lutheran,1541,,SL,1543,https://de.wikipedia.org/wiki/Hochstift_Hildesheim,y
NW,Bremen,Bremen (Erzstift),Bremen (Erzstift),Bremen,Bücken,"52.7797° N, 9.1304° E",principality,1180,1648,archbishopric,1180,1648,Roman-catholic,,1540,,,https://de.wikipedia.org/wiki/Erzstift_und_Herzogtum_Bremen,y
NW,Bremen,Bremen (Erzstift),Bremen (Erzstift),Bremen,Bücken,"52.7797° N, 9.1304° E",principality,1180,1648,archbishopric,1180,1648,lutheran,1540,,,,https://de.wikipedia.org/wiki/Erzstift_und_Herzogtum_Bremen,y
NW,Bremen,Bremen,Bremen,Bremen,Bremen,"53.0793° N, 8.8017° E",Free imperial city,1186,1811,,,,Roman-catholic,,1534,SL,1531,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Bremen#Freie_Reichsstadt,n
NW,Bremen,Bremen,Bremen,Bremen,Bremen,"53.0793° N, 8.8017° E",Free imperial city,1186,1811,,,,lutheran,1534,,SL,1531,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Bremen#Freie_Reichsstadt,n
NW,Köln,Köln (Erzstift),Köln (Erzstift),Köln,Bonn,"50.7374° N, 7.0982° E",electorate,950,1803,archbishopric,450,1803,Roman-catholic,,1540,,,https://de.wikipedia.org/wiki/Kurk%C3%B6ln,y
NW,Köln,Köln (Erzstift),Köln (Erzstift),Köln,Bonn,"50.7374° N, 7.0982° E",electorate,950,1803,archbishopric,450,1803,"lutheran, calvinist",1540,1580,,,https://de.wikipedia.org/wiki/Kurk%C3%B6ln,y
NW,Köln,Köln (Erzstift),Köln (Erzstift),Köln,Bonn,"50.7374° N, 7.0982° E",electorate,950,1803,archbishopric,450,1803,Roman-catholic,1580,,,,https://de.wikipedia.org/wiki/Kurk%C3%B6ln,y
NW,Köln,Köln,Köln,Köln,Köln,"50.9375° N, 6.9603° E",Free imperial city,1288,1776,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_K%C3%B6ln#Die_Freie_Reichsstadt_K%C3%B6ln,n
NW,Köln,Westfalen,Westfalen,Westfalen,Arnsberg,"51.4073° N, 8.0528° E",duchy,1180,1803,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_Westfalen,n
NW,Köln,Recklingshausen,Recklingshausen,Recklingshausen,Recklinghausen,"51.6141° N, 7.1979° E",vest,1338,1803,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Vest_Recklinghausen,n
NW,Jülich,Jülich,Jülich,Jülich,Jülich,"50.9224° N, 6.3639° E",duchy,1356,1801,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_J%C3%BClich,n
NW,Jülich,Berg,Berg,Berg,Düsseldorf,"51.2277° N, 6.7735° E",duchy,1380,1806,,,,Roman-catholic,,1525?,,,https://de.wikipedia.org/wiki/Herzogtum_Berg#Die_Herz%C3%B6ge_von_J%C3%BClich-Berg,n
NW,Jülich,Berg,Berg,Berg,Düsseldorf,"51.2277° N, 6.7735° E",duchy,1380,1806,,,,"Roman-catholic, lutheran, calvinist, reformed",1525?,,,,https://de.wikipedia.org/wiki/Herzogtum_Berg#Die_Herz%C3%B6ge_von_J%C3%BClich-Berg,n
NW,Jülich,Kleve,Kleve,Kleve,Kleve,"51.7867° N, 6.1295° E",duchy,1417,1614,,,,Roman-catholic,,1525?,,,https://de.wikipedia.org/wiki/Herzogtum_Kleve,y
NW,Jülich,Kleve,Kleve,Kleve,Kleve,"51.7867° N, 6.1295° E",duchy,1417,1614,,,,"Roman-catholic, lutheran, calvinist, reformed",1525?,,,,https://de.wikipedia.org/wiki/Herzogtum_Kleve,y
NW,Jülich,Mark,Mark,Mark,Hamm,"51.6739° N, 7.8160° E",county,1199,1609,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Grafschaft_Mark,y
NW,Jülich,Mark,Mark,Mark,Hamm,"51.6739° N, 7.8160° E",county,1199,1609,,,,"Roman-catholic, lutheran, calvinist, reformed",1525,,,,https://de.wikipedia.org/wiki/Grafschaft_Mark,y
NW,Jülich,Ravensberg,Ravensberg,Ravensberg,Bielefeld,"52.0302° N, 8.5325° E",county,1140,1807,,,,Roman-catholic,,1525,,,https://de.wikipedia.org/wiki/Grafschaft_Ravensberg,y
NW,Jülich,Ravensberg,Ravensberg,Ravensberg,Bielefeld,"52.0302° N, 8.5325° E",county,1140,1807,,,,"Roman-catholic, lutheran, calvinist, reformed",1525,,,,https://de.wikipedia.org/wiki/Grafschaft_Ravensberg,y
NW,Münster,Münster (Hochstift),Münster (Hochstift),Münster,Münster,"51.9607° N, 7.6261° E",,,,bishopric,,1803,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Hochstift_M%C3%BCnster,y
NW,Osnabrück,Osnabrück (Hochstift),Osnabrück (Hochstift),Osnabrück,Osnabrück,"52.2799° N, 8.0472° E",principality,,1803,bishopric,,1803,Roman-catholic,,1543,SL,1544,https://de.wikipedia.org/wiki/Hochstift_Osnabr%C3%BCck,y
NW,Osnabrück,Osnabrück (Hochstift),Osnabrück (Hochstift),Osnabrück,Osnabrück,"52.2799° N, 8.0472° E",principality,,1803,bishopric,,1803,"Roman-catholic, lutheran",1543,,SL,1544,https://de.wikipedia.org/wiki/Hochstift_Osnabr%C3%BCck,y
NW,Paderborn,Paderborn (Hochstift),Paderborn (Hochstift),Paderborn,Paderborn,"51.7189° N, 8.7575° E",principality,,1803,bishopric,,1803,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Hochstift_Paderborn,y
NW,Ostfriesland,Ostfriesland,Ostfriesland,Ostfriesland,Emden,"53.3594° N, 7.2060° E",county,1464,1806,,,,Roman-catholic,,1526,,,https://de.wikipedia.org/wiki/Grafschaft_Ostfriesland,y
NW,Ostfriesland,Ostfriesland,Ostfriesland,Ostfriesland,Emden,"53.3594° N, 7.2060° E",county,1464,1806,,,,free,1526,1539,,,https://de.wikipedia.org/wiki/Grafschaft_Ostfriesland,y
NW,Ostfriesland,Ostfriesland,Ostfriesland,Ostfriesland,Emden,"53.3594° N, 7.2060° E",county,1464,1806,,,,"lutheran, reformed",1539,,,,https://de.wikipedia.org/wiki/Grafschaft_Ostfriesland,y
NW,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,"52.2203° N, 7.8124° E",county,1139,1707,,,,Roman-catholic,,1527,SL,1538,https://de.wikipedia.org/wiki/Grafschaft_Tecklenburg,y
NW,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,"52.2203° N, 7.8124° E",county,1139,1707,,,,lutheran,1527,1575,SL,1538,https://de.wikipedia.org/wiki/Grafschaft_Tecklenburg,y
NW,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,Tecklenburg,"52.2203° N, 7.8124° E",county,1139,1707,,,,calvinist,1575,,SL,1538,https://de.wikipedia.org/wiki/Grafschaft_Tecklenburg,y
NW,Tecklenburg,Bentheim,Bentheim,Bentheim,Bentheim,"52.5375° N, 7.0224° E",county,1228,1806,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Grafschaft_Bentheim,y
NW,Tecklenburg,Bentheim,Bentheim,Bentheim,Bentheim,"52.5375° N, 7.0224° E",county,1228,1806,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Grafschaft_Bentheim,y
NW,Tecklenburg,Bentheim,Bentheim,Bentheim,Bentheim,"52.5375° N, 7.0224° E",county,1228,1806,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Grafschaft_Bentheim,y
NW,Tecklenburg,Steinfurt,Steinfurt,Steinfurt,Steinfurt,"52.1446° N, 7.3335° E",county,1495,1806,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Herrschaft_Steinfurt,y
NW,Tecklenburg,Steinfurt,Steinfurt,Steinfurt,Steinfurt,"52.1446° N, 7.3335° E",county,1495,1806,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Herrschaft_Steinfurt,y
NW,Tecklenburg,Steinfurt,Steinfurt,Steinfurt,Steinfurt,"52.1446° N, 7.3335° E",county,1495,1806,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Herrschaft_Steinfurt,y
NW,Tecklenburg,Gronau,Gronau,Gronau,Gronau,"52.1841° N, 7.0289° E",lordship,1365,1806,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Gronau_(Westf.)#Geschichte,n
NW,Tecklenburg,Gronau,Gronau,Gronau,Gronau,"52.1841° N, 7.0289° E",lordship,1365,1806,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Gronau_(Westf.)#Geschichte,n
NW,Tecklenburg,Gronau,Gronau,Gronau,Gronau,"52.1841° N, 7.0289° E",lordship,1365,1806,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Gronau_(Westf.)#Geschichte,n
NW,Tecklenburg,Rheda,Rheda,Rheda,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",lordship,1170,1808,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
NW,Tecklenburg,Rheda,Rheda,Rheda,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",lordship,1170,1808,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
NW,Tecklenburg,Rheda,Rheda,Rheda,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",lordship,1170,1808,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
NW,Tecklenburg,Lennep,Lennep,Linnep,Linnep castle,"51.3481° N, 6.8747° E",lordship,,,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
NW,Tecklenburg,Lennep,Lennep,Linnep,Linnep castle,"51.3481° N, 6.8747° E",lordship,,,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
NW,Tecklenburg,Lennep,Lennep,Linnep,Linnep castle,"51.3481° N, 6.8747° E",lordship,,,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
NW,Tecklenburg,Alpen,Alpen,Alpen,Alpen,"51.5756° N, 6.5120° E",lordship,1074,,,,,Roman-catholic,,1544,,,https://www.alpen.de/de/inhalt/geschichte/,n
NW,Tecklenburg,Alpen,Alpen,Alpen,Alpen,"51.5756° N, 6.5120° E",lordship,1074,,,,,lutheran,1544,1575,,,https://www.alpen.de/de/inhalt/geschichte/,n
NW,Tecklenburg,Alpen,Alpen,Alpen,Alpen,"51.5756° N, 6.5120° E",lordship,1074,,,,,calvinist,1575,,,,https://www.alpen.de/de/inhalt/geschichte/,n
NW,Tecklenburg,Helpenstein,Helpenstein,Helpenstein,Helpenstein,"51.1448° N, 6.6673° E",lordship,,,,,,Roman-catholic,,1544,,,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
NW,Tecklenburg,Helpenstein,Helpenstein,Helpenstein,Helpenstein,"51.1448° N, 6.6673° E",lordship,,,,,,lutheran,1544,1575,,,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
NW,Tecklenburg,Helpenstein,Helpenstein,Helpenstein,Helpenstein,"51.1448° N, 6.6673° E",lordship,,,,,,calvinist,1575,,,,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
NW,Tecklenburg,Wevelinghoven,Wevelinghoven,Wevelinghoven,Wevelinghoven,"51.1061° N, 6.6210° E",lordship,,,,,,Roman-catholic,,1544,,,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
NW,Tecklenburg,Wevelinghoven,Wevelinghoven,Wevelinghoven,Wevelinghoven,"51.1061° N, 6.6210° E",lordship,,,,,,lutheran,1544,1575,,,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
NW,Tecklenburg,Wevelinghoven,Wevelinghoven,Wevelinghoven,Wevelinghoven,"51.1061° N, 6.6210° E",lordship,,,,,,calvinist,1575,,,,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
NW,Luxemburg,Luxembourg,Luxembourg,Luxemburg,Luxemburg,"49.8153° N, 6.1296° E",duchy,1354,1714,,,,,,,,,https://de.wikipedia.org/wiki/Geschichte_Luxemburgs,n
NW,Luxemburg,Luxembourg,Luxembourg,Luxemburg,Luxemburg,"49.8153° N, 6.1296° E",duchy,1354,1714,,,,,,,,,https://de.wikipedia.org/wiki/Geschichte_Luxemburgs,n
NW,Niederlande,Limburg,Limburg,Limburg,Limburg,"50.3986° N, 8.0796° E",duchy,1165,1648,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herzogtum_Limburg,n
NW,Niederlande,Brabant,Brabant,Brabant,Löwen,"51.5794° N, 9.0998° E",duchy,1182,1648,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Herzogtum_Brabant,n
NW,Niederlande,Brabant,Brabant,Brabant,Löwen,"51.5794° N, 9.0998° E",duchy,1182,1648,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Herzogtum_Brabant,n
NW,Niederlande,Mecheln,Mecheln,Mechelen,Mechelen,"51.0259° N, 4.4775° E",county,1490,1795,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Herrlichkeit_Mechelen,n
NW,Niederlande,Holland,Holland,Holland,Haarlem,"52.3874° N, 4.6462° E
",county,922,1795,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Grafschaft_Holland,n
NW,Niederlande,Holland,Holland,Holland,Haarlem,"52.3874° N, 4.6462° E
",county,922,1795,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Grafschaft_Holland,n
NW,Niederlande,Zeeland,Zeeland,Zeeland,Middelburg,"51.4988° N, 3.6110° E",county,,,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Provinz_Zeeland#Fr%C3%A4nkische_Zeit,n
NW,Niederlande,Zeeland,Zeeland,Zeeland,Middelburg,"51.4988° N, 3.6110° E",county,,,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Provinz_Zeeland#Fr%C3%A4nkische_Zeit,n
NW,Niederlande,Flandern,Flandern,Flandern,Ghent,"51.0543° N, 3.7174° E",county,1477,1648,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Grafschaft_Flandern,n
NW,Niederlande,Flandern,Flandern,Flandern,Ghent,"51.0543° N, 3.7174° E",county,1477,1648,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Grafschaft_Flandern,n
NW,Niederlande,Artois,Artois,Artois,Arras,"50.2910° N, 2.7775° E",county,,1659,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Artois,y
NW,Niederlande,Hennegau,Hennegau,Hennegau,Valenciennes,"50.3571° N, 3.5183° E",county,1051,1548,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Grafschaft_Hennegau,y
NW,Niederlande,Namur,Namur,Namur,Namur,"50.4674° N, 4.8720° E",county,1477,1548,,,,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Grafschaft_Namur,y
NW,Niederlande,Horn,Horn,Hoorn,Horn castle,"51.2081° N, 5.9518° E",county of the empire,1450,1801,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Grafschaft_Hoorn,n
NW,Niederlande,Horn,Horn,Hoorn,Horn castle,"51.2081° N, 5.9518° E",county of the empire,1450,1801,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Grafschaft_Hoorn,n
NW,Niederlande,Tournai,Tournai,Tournai,Tournai,"50.6056° N, 3.3879° E",county,1521,1795,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Tournai#Geschichte,n
NW,Niederlande,Tournai,Tournai,Tournai,Tournai,"50.6056° N, 3.3879° E",county,1521,1795,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Tournai#Geschichte,n
NW,Niederlande,Friesland,Friesland,Friesland,Leeuwarden,"53.2012° N, 5.7999° E",lordship,1524,1795,,,,Roman-catholic,,1580,,,https://de.wikipedia.org/wiki/Herrschaft_Friesland,n
NW,Niederlande,Friesland,Friesland,Friesland,Leeuwarden,"53.2012° N, 5.7999° E",lordship,1524,1795,,,,calvinist,1580,,,,https://de.wikipedia.org/wiki/Herrschaft_Friesland,n
NW,Niederlande,Utrecht (Hochstift),Utrecht (Hochstift),Utrecht,Utrecht,"52.0907° N, 5.1214° E",,,,bishopric,,1579,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Hochstift_Utrecht,y
NW,Niederlande,Utrecht (Hochstift),Utrecht (Hochstift),Utrecht,Utrecht,"52.0907° N, 5.1214° E",,,,bishopric,,1579,calvinist,1579,,,,https://de.wikipedia.org/wiki/Hochstift_Utrecht,y
NW,Niederlande,Groningen,Groningen,Groningen,Groningen,"53.2194° N, 6.5665° E",lordship,843,1594,,,,Roman-catholic,,1579,,,https://de.m.wikipedia.org/wiki/Provinz_Groningen,n
NW,Niederlande,Groningen,Groningen,Groningen,Groningen,"53.2194° N, 6.5665° E",lordship,843,1594,,,,calvinist,1579,,,,https://de.m.wikipedia.org/wiki/Provinz_Groningen,n
,,,Geldern,Geldern,Geldern,"51.5204° N, 6.3258° E",duchy,1339,1581,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
,,,Geldern,Geldern,Geldern,"51.5204° N, 6.3258° E",duchy,1339,1581,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
NW,Niederlande,Geldern und Zutphen,Geldern und Zutphen,Geldern und Zutphen,Geldern,"51.5204° N, 6.3258° E",duchy,1339,1581,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
NW,Niederlande,Geldern und Zutphen,Geldern und Zutphen,Geldern und Zutphen,Geldern,"51.5204° N, 6.3258° E",duchy,1339,1581,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
NW,Niederlande,Cambrai (Hochstift),Cambrai (Hochstift),Cambrai,Cambrai,"50.1735° N, 3.2366° E",principality,1007,1678,archbishopric,1559,1678,Roman-catholic,,,,,https://de.wikipedia.org/wiki/Hochstift_Cambrai,y
NW,Niederlande,Drenthe,Drenthe,Drenthe,Assen,"52.9928° N, 6.5642° E",county,1025,1581,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Provinz_Drenthe#Geschichte,n
NW,Niederlande,Drenthe,Drenthe,Drenthe,Assen,"52.9928° N, 6.5642° E",county,1025,1581,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Provinz_Drenthe#Geschichte,n
,,,Zutphen,Zutphen,Zutphen,"52.1427° N, 6.1961° E",county,1046,1579,,,,Roman-catholic,,1579,,,https://de.wikipedia.org/wiki/Grafschaft_Zutphen,n
,,,Zutphen,Zutphen,Zutphen,"52.1427° N, 6.1961° E",county,1046,1579,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Grafschaft_Zutphen,n
MD,Nassau,Nassau (ottonisch),Nassau (ottonisch),Nassau (ottonisch),Siegen,"50.8838° N, 8.0210° E",county,1255,1607,,,,Roman-catholic,,1530,,,https://de.wikipedia.org/wiki/Haus_Nassau,n
MD,Nassau,Nassau (ottonisch),Nassau (ottonisch),Nassau (ottonisch),Siegen,"50.8838° N, 8.0210° E",county,1255,1607,,,,lutheran,1530,1579,,,https://de.wikipedia.org/wiki/Haus_Nassau,n
MD,Nassau,Nassau (ottonisch),Nassau (ottonisch),Nassau (ottonisch),Siegen,"50.8838° N, 8.0210° E",county,1255,1607,,,,calvinist,1579,,,,https://de.wikipedia.org/wiki/Haus_Nassau,n
