,id_name,territory_name,territory_start,territory_end,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,capital_name,capital_lat_long,book,region,source,table_on_wikipedia
402,Rheda,Rheda,1170.0,1808.0,lordship,1170.0,1808.0,,,,Roman-catholic,1170.0,1544.0,,,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
403,Rheda,Rheda,1170.0,1808.0,lordship,1170.0,1808.0,,,,lutheran,1544.0,1575.0,,,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
404,Rheda,Rheda,1170.0,1808.0,lordship,1170.0,1808.0,,,,calvinist,1575.0,1808.0,,,Rheda-Wiedenbrück,"51.8459° N, 8.2997° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Herrschaft_Rheda,n
405,Lennep,Lennep,,,lordship,,,,,,Roman-catholic,,1544.0,,,Linnep castle,"51.3481° N, 6.8747° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
406,Lennep,Lennep,,,lordship,,,,,,lutheran,1544.0,1575.0,,,Linnep castle,"51.3481° N, 6.8747° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
407,Lennep,Lennep,,,lordship,,,,,,calvinist,1575.0,,,,Linnep castle,"51.3481° N, 6.8747° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Van_Lennep_(Adels-_und_Patriziergeschlecht),n
408,Alpen,Alpen,1074.0,,lordship,1074.0,,,,,Roman-catholic,1074.0,1544.0,,,Alpen,"51.5756° N, 6.5120° E",NW,Tecklenburg,https://www.alpen.de/de/inhalt/geschichte/,n
409,Alpen,Alpen,1074.0,,lordship,1074.0,,,,,lutheran,1544.0,1575.0,,,Alpen,"51.5756° N, 6.5120° E",NW,Tecklenburg,https://www.alpen.de/de/inhalt/geschichte/,n
410,Alpen,Alpen,1074.0,,lordship,1074.0,,,,,calvinist,1575.0,,,,Alpen,"51.5756° N, 6.5120° E",NW,Tecklenburg,https://www.alpen.de/de/inhalt/geschichte/,n
411,Helpenstein,Helpenstein,,,lordship,,,,,,Roman-catholic,,1544.0,,,Helpenstein,"51.1448° N, 6.6673° E",NW,Tecklenburg,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
412,Helpenstein,Helpenstein,,,lordship,,,,,,lutheran,1544.0,1575.0,,,Helpenstein,"51.1448° N, 6.6673° E",NW,Tecklenburg,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
413,Helpenstein,Helpenstein,,,lordship,,,,,,calvinist,1575.0,,,,Helpenstein,"51.1448° N, 6.6673° E",NW,Tecklenburg,https://www.helpenstein.com/geschichten/herrschaft-helpenstein/,n
414,Wevelinghoven,Wevelinghoven,,,lordship,,,,,,Roman-catholic,,1544.0,,,Wevelinghoven,"51.1061° N, 6.6210° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
415,Wevelinghoven,Wevelinghoven,,,lordship,,,,,,lutheran,1544.0,1575.0,,,Wevelinghoven,"51.1061° N, 6.6210° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
416,Wevelinghoven,Wevelinghoven,,,lordship,,,,,,calvinist,1575.0,,,,Wevelinghoven,"51.1061° N, 6.6210° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Wevelinghoven_(Adelsgeschlecht),n
417,Luxembourg,Luxembourg,1354.0,1714.0,duchy,1354.0,1714.0,,,,,1354.0,1714.0,,,Luxemburg,"49.8153° N, 6.1296° E",NW,Luxemburg,https://de.wikipedia.org/wiki/Geschichte_Luxemburgs,n
418,Luxembourg,Luxembourg,1354.0,1714.0,duchy,1354.0,1714.0,,,,,1354.0,1714.0,,,Luxemburg,"49.8153° N, 6.1296° E",NW,Luxemburg,https://de.wikipedia.org/wiki/Geschichte_Luxemburgs,n
419,Limburg,Limburg,1165.0,1648.0,duchy,1165.0,1648.0,,,,Roman-catholic,1165.0,1648.0,,,Limburg,"50.3986° N, 8.0796° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herzogtum_Limburg,n
420,Brabant,Brabant,1182.0,1648.0,duchy,1182.0,1648.0,,,,Roman-catholic,1182.0,1579.0,,,Löwen,"51.5794° N, 9.0998° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herzogtum_Brabant,n
421,Brabant,Brabant,1182.0,1648.0,duchy,1182.0,1648.0,,,,calvinist,1579.0,1648.0,,,Löwen,"51.5794° N, 9.0998° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herzogtum_Brabant,n
422,Mecheln,Mecheln,1490.0,1795.0,county,1490.0,1795.0,,,,Roman-catholic,1490.0,1795.0,,,Mechelen,"51.0259° N, 4.4775° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herrlichkeit_Mechelen,n
423,Holland,Holland,922.0,1795.0,county,922.0,1795.0,,,,Roman-catholic,922.0,1579.0,,,Haarlem,"52.3874° N, 4.6462° E
",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Holland,n
424,Holland,Holland,922.0,1795.0,county,922.0,1795.0,,,,calvinist,1579.0,1795.0,,,Haarlem,"52.3874° N, 4.6462° E
",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Holland,n
425,Zeeland,Zeeland,,,county,,,,,,Roman-catholic,,1579.0,,,Middelburg,"51.4988° N, 3.6110° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Zeeland#Fr%C3%A4nkische_Zeit,n
426,Zeeland,Zeeland,,,county,,,,,,calvinist,1579.0,,,,Middelburg,"51.4988° N, 3.6110° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Zeeland#Fr%C3%A4nkische_Zeit,n
427,Flandern,Flandern,1477.0,1648.0,county,1477.0,1648.0,,,,Roman-catholic,1477.0,1579.0,,,Ghent,"51.0543° N, 3.7174° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Flandern,n
428,Flandern,Flandern,1477.0,1648.0,county,1477.0,1648.0,,,,calvinist,1579.0,1648.0,,,Ghent,"51.0543° N, 3.7174° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Flandern,n
429,Artois,Artois,,1659.0,county,,1659.0,,,,Roman-catholic,,1659.0,,,Arras,"50.2910° N, 2.7775° E",NW,Niederlande,https://de.wikipedia.org/wiki/Artois,y
430,Hennegau,Hennegau,1051.0,1548.0,county,1051.0,1548.0,,,,Roman-catholic,1051.0,1548.0,,,Valenciennes,"50.3571° N, 3.5183° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Hennegau,y
431,Namur,Namur,1477.0,1548.0,county,1477.0,1548.0,,,,Roman-catholic,1477.0,1548.0,,,Namur,"50.4674° N, 4.8720° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Namur,y
432,Horn,Horn,1450.0,1801.0,county of the empire,1450.0,1801.0,,,,Roman-catholic,1450.0,1579.0,,,Horn castle,"51.2081° N, 5.9518° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Hoorn,n
433,Horn,Horn,1450.0,1801.0,county of the empire,1450.0,1801.0,,,,calvinist,1579.0,1801.0,,,Horn castle,"51.2081° N, 5.9518° E",NW,Niederlande,https://de.wikipedia.org/wiki/Grafschaft_Hoorn,n
434,Tournai,Tournai,1521.0,1795.0,county,1521.0,1795.0,,,,Roman-catholic,1521.0,1579.0,,,Tournai,"50.6056° N, 3.3879° E",NW,Niederlande,https://de.wikipedia.org/wiki/Tournai#Geschichte,n
435,Tournai,Tournai,1521.0,1795.0,county,1521.0,1795.0,,,,calvinist,1579.0,1795.0,,,Tournai,"50.6056° N, 3.3879° E",NW,Niederlande,https://de.wikipedia.org/wiki/Tournai#Geschichte,n
436,Friesland,Friesland,1524.0,1795.0,lordship,1524.0,1795.0,,,,Roman-catholic,1524.0,1580.0,,,Leeuwarden,"53.2012° N, 5.7999° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herrschaft_Friesland,n
437,Friesland,Friesland,1524.0,1795.0,lordship,1524.0,1795.0,,,,calvinist,1580.0,1795.0,,,Leeuwarden,"53.2012° N, 5.7999° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herrschaft_Friesland,n
438,Utrecht (Hochstift),Utrecht (Hochstift),,1579.0,,,,bishopric,,1579.0,Roman-catholic,,1579.0,,,Utrecht,"52.0907° N, 5.1214° E",NW,Niederlande,https://de.wikipedia.org/wiki/Hochstift_Utrecht,y
439,Utrecht (Hochstift),Utrecht (Hochstift),,1579.0,,,,bishopric,,1579.0,calvinist,1579.0,1579.0,,,Utrecht,"52.0907° N, 5.1214° E",NW,Niederlande,https://de.wikipedia.org/wiki/Hochstift_Utrecht,y
440,Groningen,Groningen,843.0,1594.0,lordship,843.0,1594.0,,,,Roman-catholic,843.0,1579.0,,,Groningen,"53.2194° N, 6.5665° E",NW,Niederlande,https://de.m.wikipedia.org/wiki/Provinz_Groningen,n
441,Groningen,Groningen,843.0,1594.0,lordship,843.0,1594.0,,,,calvinist,1579.0,1594.0,,,Groningen,"53.2194° N, 6.5665° E",NW,Niederlande,https://de.m.wikipedia.org/wiki/Provinz_Groningen,n
442,,Geldern,1339.0,1581.0,duchy,1339.0,1581.0,,,,Roman-catholic,1339.0,1579.0,,,Geldern,"51.5204° N, 6.3258° E",,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
443,,Geldern,1339.0,1581.0,duchy,1339.0,1581.0,,,,calvinist,1579.0,1581.0,,,Geldern,"51.5204° N, 6.3258° E",,,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
444,Geldern und Zutphen,Geldern und Zutphen,1339.0,1581.0,duchy,1339.0,1581.0,,,,Roman-catholic,1339.0,1579.0,,,Geldern,"51.5204° N, 6.3258° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
445,Geldern und Zutphen,Geldern und Zutphen,1339.0,1581.0,duchy,1339.0,1581.0,,,,calvinist,1579.0,1581.0,,,Geldern,"51.5204° N, 6.3258° E",NW,Niederlande,https://de.wikipedia.org/wiki/Herzogtum_Geldern,y
446,Cambrai (Hochstift),Cambrai (Hochstift),1007.0,1678.0,principality,1007.0,1678.0,archbishopric,1559.0,1678.0,Roman-catholic,1007.0,1678.0,,,Cambrai,"50.1735° N, 3.2366° E",NW,Niederlande,https://de.wikipedia.org/wiki/Hochstift_Cambrai,y
447,Drenthe,Drenthe,1025.0,1581.0,county,1025.0,1581.0,,,,Roman-catholic,1025.0,1579.0,,,Assen,"52.9928° N, 6.5642° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Drenthe#Geschichte,n
448,Drenthe,Drenthe,1025.0,1581.0,county,1025.0,1581.0,,,,calvinist,1579.0,1581.0,,,Assen,"52.9928° N, 6.5642° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Drenthe#Geschichte,n
449,,Zutphen,1046.0,1579.0,county,1046.0,1579.0,,,,Roman-catholic,1046.0,1579.0,,,Zutphen,"52.1427° N, 6.1961° E",,,https://de.wikipedia.org/wiki/Grafschaft_Zutphen,n
450,,Zutphen,1046.0,1579.0,county,1046.0,1579.0,,,,calvinist,1579.0,1579.0,,,Zutphen,"52.1427° N, 6.1961° E",,,https://de.wikipedia.org/wiki/Grafschaft_Zutphen,n
451,Nassau (ottonisch),Nassau (ottonisch),1255.0,1607.0,county,1255.0,1607.0,,,,Roman-catholic,1255.0,1530.0,,,Siegen,"50.8838° N, 8.0210° E",MD,Nassau,https://de.wikipedia.org/wiki/Haus_Nassau,n
452,Nassau (ottonisch),Nassau (ottonisch),1255.0,1607.0,county,1255.0,1607.0,,,,lutheran,1530.0,1579.0,,,Siegen,"50.8838° N, 8.0210° E",MD,Nassau,https://de.wikipedia.org/wiki/Haus_Nassau,n
453,Nassau (ottonisch),Nassau (ottonisch),1255.0,1607.0,county,1255.0,1607.0,,,,calvinist,1579.0,1607.0,,,Siegen,"50.8838° N, 8.0210° E",MD,Nassau,https://de.wikipedia.org/wiki/Haus_Nassau,n
454,Nassau (walramisch),Nassau (walramisch),1255.0,1607.0,county,1255.0,1607.0,,,,Roman-catholic,1255.0,1525.0,SL,1537.0,Wiesbaden,"50.0782° N, 8.2398° E",MD,Nassau,https://de.wikipedia.org/wiki/Haus_Nassau,n
455,Nassau (walramisch),Nassau (walramisch),1255.0,1607.0,county,1255.0,1607.0,,,,lutheran,1525.0,1607.0,SL,1537.0,Wiesbaden,"50.0782° N, 8.2398° E",MD,Nassau,https://de.wikipedia.org/wiki/Haus_Nassau,n
456,Basel (Fürstbistim),Basel (Fürstbistim),400.0,1803.0,"principality, zugewandter ort",999.0,1803.0,bishopric,400.0,1803.0,Roman-catholic,400.0,1521.0,,,Pruntrut,"47.4166° N, 7.0766° E",SW,Schweiz,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Basel,y
457,Basel (Fürstbistim),Basel (Fürstbistim),400.0,1803.0,"principality, zugewandter ort",999.0,1803.0,bishopric,400.0,1803.0,"Roman-catholic, reformed",1521.0,1803.0,,,Pruntrut,"47.4166° N, 7.0766° E",SW,Schweiz,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_Basel,y
458,Solothurn,Solothurn,1218.0,,imperial city,1218.0,,,,,Roman-catholic,1218.0,,,,Solothurn,"47.2088° N, 7.5323° E",SW,Schweiz,https://de.wikipedia.org/wiki/Solothurn#Solothurn_wird_reichsfreie_Stadt,n
459,Bern,Bern,1218.0,1798.0,imperial city,1218.0,1798.0,,,,Roman-catholic,1218.0,1528.0,,,Bern,"46.9480° N, 7.4474° E",SW,Schweiz,https://de.wikipedia.org/wiki/Stadt_und_Republik_Bern,y
460,Bern,Bern,1218.0,1798.0,imperial city,1218.0,1798.0,,,,reformed,1528.0,1798.0,,,Bern,"46.9480° N, 7.4474° E",SW,Schweiz,https://de.wikipedia.org/wiki/Stadt_und_Republik_Bern,y
461,Luzern,Luzern,1415.0,1648.0,imperial city,1415.0,1648.0,,,,Roman-catholic,1415.0,1648.0,,,Luzern,"47.0502° N, 8.3093° E",SW,Schweiz,https://de.wikipedia.org/wiki/Luzern#Von_der_Stadt_zum_Stadtstaat_(1386%E2%80%931520),n
462,Unterwalden,Unterwalden,,,,,,,,,,,,,,Stans,"46.9572° N, 8.3660° E",SW,Schweiz,https://de.wikipedia.org/wiki/Unterwalden,n
463,Zug,Zug,,,imperial city,,,,,,Roman-catholic,,,,,Zug,"47.1662° N, 8.5155° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Zug#Zug_in_der_alten_Eidgenossenschaft,n
464,Schwyz,Schwyz,,,,,,,,,Roman-catholic,,,,,Schwyz,"47.0207° N, 8.6530° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Schwyz#Fr%C3%BChe_Neuzeit,n
465,Zürich,Zürich,1262.0,1798.0,imperial city,1262.0,1798.0,,,,Roman-catholic,1262.0,1519.0,,,Zürich,"47.3769° N, 8.5417° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Z%C3%BCrich#Reformation_1519%E2%80%931531,n
466,Zürich,Zürich,1262.0,1798.0,imperial city,1262.0,1798.0,,,,reformed,1519.0,1798.0,,,Zürich,"47.3769° N, 8.5417° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_der_Stadt_Z%C3%BCrich#Reformation_1519%E2%80%931531,n
467,Schaffhausen,Schaffhausen,1418.0,1798.0,imperial city,1418.0,1798.0,,,,Roman-catholic,1418.0,1529.0,,,Schaffhausen,"47.6959° N, 8.6380° E",SW,Schweiz,https://de.wikipedia.org/wiki/Schaffhausen#16._bis_18._Jahrhundert,n
468,Schaffhausen,Schaffhausen,1418.0,1798.0,imperial city,1418.0,1798.0,,,,reformed,1529.0,1798.0,,,Schaffhausen,"47.6959° N, 8.6380° E",SW,Schweiz,https://de.wikipedia.org/wiki/Schaffhausen#16._bis_18._Jahrhundert,n
469,St. Gallen,St. Gallen,719.0,1798.0,"principality, zugewandter ort",719.0,1798.0,abbey,719.0,1798.0,Roman-catholic,719.0,1525.0,,,St. Gallen,"47.4245° N, 9.3767° E",SW,Schweiz,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
470,St. Gallen,St. Gallen,719.0,1798.0,"principality, zugewandter ort",719.0,1798.0,abbey,719.0,1798.0,reformed,1525.0,1572.0,,,St. Gallen,"47.4245° N, 9.3767° E",SW,Schweiz,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
471,St. Gallen,St. Gallen,719.0,1798.0,"principality, zugewandter ort",719.0,1798.0,abbey,719.0,1798.0,Roman-catholic,1572.0,1798.0,,,St. Gallen,"47.4245° N, 9.3767° E",SW,Schweiz,https://de.wikipedia.org/wiki/F%C3%BCrstabtei_St._Gallen,n
472,Appenzell,Appenzell,1071.0,1597.0,zugewandter ort,1071.0,1597.0,,,,Roman-catholic,1071.0,1525.0,,,Appenzell,"47.3349° N, 9.4066° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
473,Appenzell,Appenzell,1071.0,1597.0,zugewandter ort,1071.0,1597.0,,,,"Roman-catholic, reformed",1525.0,1597.0,,,Appenzell,"47.3349° N, 9.4066° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
474,,Appenzell-Innerrhoden,1597.0,1798.0,zugewandter ort,1597.0,1798.0,,,,Roman-catholic,1597.0,1798.0,,,Appenzell,"47.3349° N, 9.4066° E",,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
475,,Appenzell-Ausserrhoden,1597.0,1798.0,zugewandter ort,1597.0,1798.0,,,,reformed,1597.0,1798.0,,,Herisau,"47.3857° N, 9.2798° E",,,https://de.wikipedia.org/wiki/Kanton_Appenzell,n
476,Drei Bünde,Drei Bünde,1367.0,1798.0,zugewandter ort,1367.0,1798.0,,,,Roman-catholic,1367.0,1525.0,,,Chur,"46.8508° N, 9.5320° E",SW,Schweiz,https://de.wikipedia.org/wiki/Drei_B%C3%BCnde,n
477,Drei Bünde,Drei Bünde,1367.0,1798.0,zugewandter ort,1367.0,1798.0,,,,reformed,1525.0,1798.0,,,Chur,"46.8508° N, 9.5320° E",SW,Schweiz,https://de.wikipedia.org/wiki/Drei_B%C3%BCnde,n
478,Wallis,Wallis,1032.0,1798.0,"county, zugewandter ort",1032.0,1798.0,,,,Roman-catholic,1032.0,1585.0,,,Sion,"46.2331° N, 7.3606° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
479,Wallis,Wallis,1032.0,1798.0,"county, zugewandter ort",1032.0,1798.0,,,,reformed,1585.0,1604.0,,,Sion,"46.2331° N, 7.3606° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
480,Wallis,Wallis,1032.0,1798.0,"county, zugewandter ort",1032.0,1798.0,,,,Roman-catholic,1604.0,1798.0,,,Sion,"46.2331° N, 7.3606° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Wallis#Die_Grafschaft_Wallis,n
481,Uri,Uri,1274.0,1798.0,reichsunmittelbarkeit,1274.0,1798.0,,,,Roman-catholic,1274.0,1798.0,,,Altdorf,"46.8821° N, 8.6428° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Uri,n
482,Lausanne,Lausanne,550.0,1798.0,"city, zugewandter ort",1026.0,1798.0,bishopric,550.0,1536.0,Roman-catholic,550.0,1536.0,,,Lausanne,"46.5197° N, 6.6323° E",SW,Schweiz,https://de.wikipedia.org/wiki/Lausanne#Eroberung_durch_Bern,n
483,Lausanne,Lausanne,550.0,1798.0,"city, zugewandter ort",1026.0,1798.0,bishopric,550.0,1536.0,calvinist,1536.0,1798.0,,,Lausanne,"46.5197° N, 6.6323° E",SW,Schweiz,https://de.wikipedia.org/wiki/Lausanne#Eroberung_durch_Bern,n
484,Genf,Genf,1026.0,1821.0,"city, zugewandter ort",1026.0,1798.0,bishopric,1026.0,1821.0,Roman-catholic,1026.0,1536.0,,,Genf,"46.2044° N, 6.1432° E",SW,Schweiz,https://de.wikipedia.org/wiki/Genf,n
485,Genf,Genf,1026.0,1798.0,"city, zugewandter ort",1026.0,1798.0,,,,calvinist,1536.0,1798.0,,,Genf,"46.2044° N, 6.1432° E",SW,Schweiz,https://de.wikipedia.org/wiki/Genf,n
486,Fribourg,Fribourg,1478.0,1798.0,free imperial city,1478.0,1798.0,,,,Roman-catholic,1478.0,1798.0,,,Freiburg,"46.8065° N, 7.1620° E",SW,Schweiz,https://de.wikipedia.org/wiki/Freiburg_im_%C3%9Cechtland#Mittelalter,n
487,,Greyerz,1000.0,1555.0,county,1000.0,1555.0,,,,Roman-catholic,1000.0,1536.0,,,Greyerz,"46.5778° N, 7.0625° E",,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
488,,Greyerz,1000.0,1555.0,county,1000.0,1555.0,,,,"Roman-catholic, reformed",1536.0,1555.0,,,Greyerz,"46.5778° N, 7.0625° E",,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
489,,Greyerz,1555.0,1798.0,"bailiwick, zugewandter ort",1555.0,1798.0,,,,Roman-catholic,1555.0,1798.0,,,Greyerz,"46.5778° N, 7.0625° E",,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
490,,Saanen,1555.0,1798.0,"bailiwick, zugewandter ort",1555.0,1798.0,,,,reformed,1555.0,1798.0,,,Saanen,"46.4897° N, 7.2617° E",,,https://de.wikipedia.org/wiki/Grafschaft_Greyerz,y
491,Neuenburg,Neuenburg,1032.0,1798.0,county,1032.0,1798.0,,,,Roman-catholic,1032.0,1530.0,,,Neuenburg,"46.9900° N, 6.9293° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Neuenburg#Reformation,n
492,Neuenburg,Neuenburg,1032.0,1798.0,county,1032.0,1798.0,,,,reformed,1530.0,1798.0,,,Neuenburg,"46.9900° N, 6.9293° E",SW,Schweiz,https://de.wikipedia.org/wiki/Kanton_Neuenburg#Reformation,n
493,Hamburg,Hamburg,1510.0,1806.0,imperial city,1510.0,1806.0,,,,Roman-catholic,1510.0,1529.0,SL,1536.0,Hamburg,"53.5511° N, 9.9937° E",NO,Schleswig-Holstein,https://geschichtsbuch.hamburg.de/epochen/reformationszeit/,n
494,Hamburg,Hamburg,1510.0,1806.0,imperial city,1510.0,1806.0,,,,lutheran,1529.0,1806.0,SL,1536.0,Hamburg,"53.5511° N, 9.9937° E",NO,Schleswig-Holstein,https://geschichtsbuch.hamburg.de/epochen/reformationszeit/,n
495,Freising (Hochstift),Freising (Hochstift),1294.0,1802.0,principality,1294.0,1802.0,bishopric,1294.0,1802.0,Roman-catholic,1294.0,1802.0,,,Freising,"48.4029° N, 11.7412° E",SO,Bayern,https://de.wikipedia.org/wiki/Hochstift_Freising,y
496,Regensburg (Hochstift),Regensburg (Hochstift),739.0,1803.0,principality,739.0,1803.0,bishopric,739.0,1803.0,Roman-catholic,739.0,1803.0,,,Wörth an der Donau,"48.9987° N, 12.4064° E",SO,Bayern,https://de.wikipedia.org/wiki/Hochstift_Regensburg,y
497,Regensburg,Regensburg,1496.0,1803.0,imperial city,1496.0,1803.0,,,,Roman-catholic,1496.0,1542.0,,,Regensburg,"49.0134° N, 12.1016° E",SO,Bayern,https://de.wikipedia.org/wiki/Regensburg#16._Jahrhundert,n
498,Regensburg,Regensburg,1496.0,1803.0,imperial city,1496.0,1803.0,,,,lutheran,1542.0,1803.0,,,Regensburg,"49.0134° N, 12.1016° E",SO,Bayern,https://de.wikipedia.org/wiki/Regensburg#16._Jahrhundert,n
499,Thurgau,Thurgau,1460.0,1798.0,gemeine herrschaft,1460.0,1798.0,,,,Roman-catholic,1460.0,1529.0,,,Frauenfeld,"47.5536° N, 8.8988° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Thurgau,n
500,Thurgau,Thurgau,1460.0,1798.0,gemeine herrschaft,1460.0,1798.0,,,,reformed,1529.0,1798.0,,,Frauenfeld,"47.5536° N, 8.8988° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Thurgau,n
501,Glarus,Glarus,,1798.0,kanton,,1798.0,,,,Roman-catholic,,1530.0,,,Glarus,"47.0411° N, 9.0679° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Glarus#Reformation_und_Konfessionalismus,n
502,Glarus,Glarus,,1798.0,kanton,,1798.0,,,,free,1530.0,1798.0,,,Glarus,"47.0411° N, 9.0679° E",SW,Schweiz,https://de.wikipedia.org/wiki/Geschichte_des_Kantons_Glarus#Reformation_und_Konfessionalismus,n
503,Ortenau,Ortenau,1218.0,1805.0,bailiwick,1218.0,1805.0,,,,Roman-catholic,1218.0,1525.0,,,Ortenberg,"48.4439° N, 7.9734° E",SW,Vorderösterreich,https://de.wikipedia.org/wiki/Ortenau,n
504,Ortenau,Ortenau,1218.0,1805.0,bailiwick,1218.0,1805.0,,,,mixed,1525.0,1805.0,,,Ortenberg,"48.4439° N, 7.9734° E",SW,Vorderösterreich,https://de.wikipedia.org/wiki/Ortenau,n
505,Hohenlandsberg,Hohenlandsberg,1279.0,1697.0,lordship,1279.0,1697.0,,,,Roman-catholic,1279.0,1563.0,,,Weiler,"48.3438° N, 7.3037° E",SW,Vorderösterreich,https://de.wikipedia.org/wiki/Lazarus_von_Schwendi,n
506,Hohenlandsberg,Hohenlandsberg,1279.0,1697.0,lordship,1279.0,1697.0,,,,free,1563.0,1697.0,,,Weiler,"48.3438° N, 7.3037° E",SW,Vorderösterreich,https://de.wikipedia.org/wiki/Lazarus_von_Schwendi,n
507,Breuberg,Breuberg,1222.0,1806.0,lordship,1222.0,1806.0,,,,Roman-catholic,1222.0,1530.0,,,Breuberg,"49.8166° N, 9.0234° E",SW,Wertheim,https://de.wikipedia.org/wiki/Herrschaft_Breuberg#Reformation,n
508,Breuberg,Breuberg,1222.0,1806.0,lordship,1222.0,1806.0,,,,lutheran,1530.0,1806.0,,,Breuberg,"49.8166° N, 9.0234° E",SW,Wertheim,https://de.wikipedia.org/wiki/Herrschaft_Breuberg#Reformation,n
509,Leuchtenberg,Leuchtenberg,1196.0,1646.0,landgraviate,1196.0,1646.0,,,,Roman-catholic,1196.0,1549.0,,,Leuchtenberg,"49.5976° N, 12.2589° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
510,Leuchtenberg,Leuchtenberg,1196.0,1646.0,landgraviate,1196.0,1646.0,,,,free,1549.0,1567.0,,,Leuchtenberg,"49.5976° N, 12.2589° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
511,Leuchtenberg,Leuchtenberg,1196.0,1646.0,landgraviate,1196.0,1646.0,,,,Roman-catholic,1567.0,1646.0,,,Leuchtenberg,"49.5976° N, 12.2589° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Landgrafschaft_Leuchtenberg,y
512,Berchtesgaden,Berchtesgaden,1194.0,1803.0,principality,1194.0,1803.0,abbey,1194.0,1803.0,Roman-catholic,1194.0,1803.0,,,Berchtesgaden,"47.6302° N, 13.0001° E",SO,Bayern,https://de.wikipedia.org/wiki/F%C3%BCrstpropstei_Berchtesgaden#Reformation,y
